
wavelengths[nm],amplitude_lambda,angularFrequency[G rad/s],amplitude
1353.6,-0.06263436962712939,1518684121752706.5,0.8200446617635903
1353.7,-0.05196969537200765,1518796317683687.0,0.7108137989383119
1353.8,-0.09883257633548576,1518908513614667.5,0.7980817913348439
1353.9,-0.0870043815122944,1519020709545648.0,0.9564737357838565
1354.0,-0.04707855540029981,1519132905476628.5,1.0140049704467016
1354.1,-0.062354362975367304,1519245101407609.2,1.0303179176771262
1354.2,-0.054717059032401476,1519357297338589.8,1.007246789879841
1354.3,-0.028784561473979967,1519469493269570.2,0.9115267895029258
1354.4,0.005767596133226167,1519581689200550.8,0.892439319268531
1354.5,0.03684200273929391,1519693885131531.5,0.9310374088014236
1354.6,0.08776260942678239,1519806081062512.0,0.9775403243707181
1354.7,0.09128969848000015,1519918276993492.5,1.004897157642646
1354.8,0.1087790841547354,1520030472924473.0,0.957571650133974
1354.9,0.14754132241099388,1520142668855453.5,0.8977212468108277
1355.0,0.15950507834567954,1520254864786434.0,0.9845406860769792
1355.1,0.16812435950109958,1520367060717414.8,0.9823231478603145
1355.2,0.24177969890570333,1520479256648395.2,0.9577993576398542
1355.3,0.28207269741816904,1520591452579375.8,0.9698727168215325
1355.4,0.39156761772607307,1520703648510356.2,0.966337187086377
1355.5,0.3100911881255454,1520815844441337.0,0.8807145430769988
1355.6,0.39867962926514855,1520928040372317.5,0.824602995036729
1355.7,0.4685568745617889,1521040236303298.0,0.8355115082304283
1355.8,0.48965899356460474,1521152432234278.5,0.8428749472502394
1355.9,0.6017763837108444,1521264628165259.0,0.7916122254192899
1356.0,0.5327517115968584,1521376824096239.5,0.7412501496852523
1356.1,0.6595079214693811,1521489020027220.2,0.7352718674288534
1356.2,0.6301608769441219,1521601215958200.8,0.6746681109052324
1356.3,0.5204520314287985,1521713411889181.2,0.6789041061442865
1356.4,0.6959416631892466,1521825607820161.8,0.6429881800282492
1356.5,0.7196411484619027,1521937803751142.5,0.5728881605831361
1356.6,0.7605824835430846,1522049999682123.0,0.535199530152069
1356.7,0.7861910830728586,1522162195613103.5,0.5048772702151635
1356.8,0.809623439144323,1522274391544084.0,0.4656696445747808
1356.9,0.836974569645967,1522386587475064.5,0.42705009210364925
1357.0,0.8613487376242545,1522498783406045.0,0.3787547412627047
1357.1,0.8622215446675129,1522610979337025.5,0.3091051482802365
1357.2,0.9691124497776181,1522723175268006.2,0.2654879623623237
1357.3,0.9335186430080239,1522835371198986.8,0.22180606996738594
1357.4,1.002439295583185,1522947567129967.2,0.19742696080861225
1357.5,0.9979829493912977,1523059763060948.0,0.19362569910019137
1357.6,1.05791456181484,1523171958991928.5,0.1485277257374549
1357.7,1.1280868009030156,1523284154922909.0,0.07831950781933789
1357.8,1.0753598510173876,1523396350853889.5,0.04153720175086424
1357.9,0.9945687389553898,1523508546784870.0,0.029093442677925314
1358.0,1.0556540148763787,1523620742715850.5,0.006162816939399062
1358.1,0.9892015969996584,1523732938646831.0,-0.021858410275497748
1358.2,1.1105935790909025,1523845134577811.8,-0.040310562310942016
1358.3,1.0047798304369173,1523957330508792.2,-0.07526172874255872
1358.4,0.9858526181342185,1524069526439772.8,-0.10210546091001597
1358.5,1.0526499286330013,1524181722370753.2,-0.12435501493464929
1358.6,0.9839341205050756,1524293918301734.0,-0.14018304969888287
1358.7,0.949961743419199,1524406114232714.5,-0.13967997192643214
1358.8,0.9376788205321477,1524518310163695.0,-0.14700455049968697
1358.9,0.9554182138237353,1524630506094675.5,-0.15580745799131582
1359.0,0.970233012425687,1524742702025656.0,-0.17544015153773965
1359.1,0.8575060520715303,1524854897956636.5,-0.17182783605419805
1359.2,0.8487068294191757,1524967093887617.2,-0.15147889936935888
1359.3,0.8239474081884859,1525079289818597.8,-0.15380798539800294
1359.4,0.683070590683047,1525191485749578.2,-0.15853108149857162
1359.5,0.7089808508177637,1525303681680558.8,-0.1454251354840357
1359.6,0.6393496248461777,1525415877611539.5,-0.1198552440046545
1359.7,0.665181806995864,1525528073542520.0,-0.07626581534521107
1359.8,0.576698141889932,1525640269473500.5,-0.0663438931672297
1359.9,0.47663885893321495,1525752465404481.0,-0.04820320460409573
1360.0,0.49396607671251513,1525864661335461.5,-0.004871934425889773
1360.1,0.5323378864986551,1525976857266442.0,0.029713660584726187
1360.2,0.39368115792022795,1526089053197422.8,0.03467795393055094
1360.3,0.41586735269329556,1526201249128403.2,0.0632409262603145
1360.4,0.31131827261345724,1526313445059383.8,0.1420842864286933
1360.5,0.3666623552499543,1526425640990364.2,0.18837966497902378
1360.6,0.2715721408570281,1526537836921345.0,0.20750085429202417
1360.7,0.1882388146413843,1526650032852325.5,0.18382638545683758
1360.8,0.15601950360206168,1526762228783306.0,0.23675847627842916
1360.9,0.1203836878046889,1526874424714286.5,0.33260700683333855
1361.0,0.09035204080592199,1526986620645267.0,0.4171684152748756
1361.1,0.06904451217880712,1527098816576247.5,0.4295942434655915
1361.2,0.06289029246504298,1527211012507228.0,0.4656698689943126
1361.3,0.040546494392653176,1527323208438208.8,0.4913440125790179
1361.4,-0.049830968455125836,1527435404369189.2,0.5173792773178324
1361.5,-0.10399170792291117,1527547600300169.8,0.6277311610983073
1361.6,-0.13878945578153817,1527659796231150.5,0.7318779062794788
1361.7,-0.1392852841034269,1527771992162131.0,0.7561172047811193
1361.8,-0.18437964863757184,1527884188093111.5,0.792761761528477
1361.9,-0.17423208536483983,1527996384024092.0,0.7951443184471151
1362.0,-0.18025382384238384,1528108579955072.5,0.7854014098152053
1362.1,-0.2507995706563108,1528220775886053.0,0.8361207184254933
1362.2,-0.2554179654273028,1528332971817033.5,0.9311460985080616
1362.3,-0.27247274482165895,1528445167748014.2,0.9886290640135611
1362.4,-0.2663561829049601,1528557363678994.8,0.9571507729877857
1362.5,-0.23844622753658085,1528669559609975.2,0.9306961213574823
1362.6,-0.2639608195864441,1528781755540955.8,0.9991839346754453
1362.7,-0.2312611272304592,1528893951471936.5,1.014642136561388
1362.8,-0.21765972079142826,1529006147402917.0,1.0878697337448133
1362.9,-0.2192819554006921,1529118343333897.5,1.152481527279257
1363.0,-0.20298610083681856,1529230539264878.0,1.1640709255881596
1363.1,-0.20771190111560422,1529342735195858.5,1.1125005585054806
1363.2,-0.14869312995884243,1529454931126839.0,1.0364890398545261
1363.3,-0.15553283560230727,1529567127057819.8,1.0672454931765738
1363.4,-0.08565410346657829,1529679322988800.2,1.168908500352617
1363.5,-0.09281613569179858,1529791518919780.8,1.1970386009577774
1363.6,-0.10263743506846318,1529903714850761.2,1.1350824802167674
1363.7,-0.023010977206148853,1530015910781742.0,1.1224797890644147
1363.8,0.026107005344921483,1530128106712722.5,0.9725143445453737
1363.9,0.06209111553555912,1530240302643703.0,1.0557169612296677
1364.0,0.05565063516533013,1530352498574683.5,1.1033836710366949
1364.1,0.12065330382558774,1530464694505664.0,1.070752044024965
1364.2,0.19474809269034346,1530576890436644.5,0.9619431329786752
1364.3,0.22385462107898912,1530689086367625.2,0.911555811528608
1364.4,0.2650144013123754,1530801282298605.8,0.8738307119601766
1364.5,0.4983862303731421,1530913478229586.2,0.8121518014043874
1364.6,0.4907085053955015,1531025674160566.8,0.7708696663039738
1364.7,0.43616928106072705,1531137870091547.5,0.7731234080452386
1364.8,0.5050141857803372,1531250066022528.0,0.7855511086540403
1364.9,0.5899059485169643,1531362261953508.5,0.6796064583763868
1365.0,0.6359054145791163,1531474457884489.0,0.6008388823747576
1365.1,0.6166062824877419,1531586653815469.5,0.563300681366395
1365.2,0.7544735210934449,1531698849746450.0,0.5235916982101262
1365.3,0.8313588869992963,1531811045677430.5,0.4648119513948969
1365.4,0.8832277716809105,1531923241608411.2,0.39593162819182565
1365.5,0.8516670214973657,1532035437539391.8,0.345044089032392
1365.6,0.9818640657816785,1532147633470372.2,0.3108627999759184
1365.7,0.9305013202064853,1532259829401352.8,0.252745143323716
1365.8,1.0282773140412598,1532372025332333.5,0.17460389464492423
1365.9,1.051640934092475,1532484221263314.0,0.14861281017379308
1366.0,1.1011241783895866,1532596417194294.5,0.0880289748976525
1366.1,1.1731205895818422,1532708613125275.0,0.038042287068686634
1366.2,1.036896963808073,1532820809056255.5,-0.00820944642050748
1366.3,1.2461561457114443,1532933004987236.0,-0.04152955293261888
1366.4,1.1535999262916845,1533045200918216.8,-0.08023745374329519
1366.5,1.3107567720388977,1533157396849197.2,-0.11900512546466346
1366.6,1.3766794366701507,1533269592780177.8,-0.14063942871367519
1366.7,1.1350352537813957,1533381788711158.2,-0.16252196291957458
1366.8,1.2207374127824333,1533493984642139.0,-0.21866457561349842
1366.9,1.184291676512723,1533606180573119.5,-0.22375607425714852
1367.0,1.2150053867998842,1533718376504100.0,-0.2252304704550895
1367.1,1.1631696713452226,1533830572435080.5,-0.2406813653158476
1367.2,1.2086792921006861,1533942768366061.0,-0.2515763776894228
1367.3,1.1713383336963903,1534054964297041.5,-0.2678137171241711
1367.4,1.1943835795947473,1534167160228022.2,-0.27511186827614176
1367.5,1.1894183846755553,1534279356159002.8,-0.274140230297257
1367.6,1.1196178239379915,1534391552089983.2,-0.2714617115076108
1367.7,1.1630751086475166,1534503748020963.8,-0.2570057514279688
1367.8,1.057329930368669,1534615943951944.5,-0.22956965752247183
1367.9,0.9416989317658458,1534728139882925.0,-0.2233474799927113
1368.0,1.0304463053510386,1534840335813905.5,-0.19624860908978453
1368.1,0.9975951177117471,1534952531744886.0,-0.1733446000121824
1368.2,0.868890411851164,1535064727675866.5,-0.13484502668939397
1368.3,0.8656560585763761,1535176923606847.0,-0.08522361973726847
1368.4,0.7718800480705378,1535289119537827.5,-0.04750024204530995
1368.5,0.7267998821733217,1535401315468808.2,-0.014736129656692082
1368.6,0.6769452877490755,1535513511399788.8,0.030293037894818423
1368.7,0.6266962743984051,1535625707330769.2,0.07757009206236783
1368.8,0.5427853915466642,1535737903261750.0,0.1584340832783045
1368.9,0.5787322342445315,1535850099192730.5,0.17805317585268515
1369.0,0.5359705377043621,1535962295123711.0,0.20463452656553002
1369.1,0.4353298714127052,1536074491054691.5,0.26958760328410125
1369.2,0.40459338599660294,1536186686985672.0,0.3727211154748137
1369.3,0.37389320970949735,1536298882916652.5,0.39681942435637013
1369.4,0.39752840533808625,1536411078847633.0,0.4043698208214762
1369.5,0.2890399838876381,1536523274778613.8,0.49205154333702245
1369.6,0.207889343302766,1536635470709594.2,0.6144488222080287
1369.7,0.1497069079634877,1536747666640574.8,0.6504620166440529
1369.8,0.047976845055669376,1536859862571555.2,0.7026354349264367
1369.9,-0.04262452039139158,1536972058502536.0,0.7126394889190095
1370.0,-0.028883807619059884,1537084254433516.5,0.8088101561495664
1370.1,-0.04094450827912102,1537196450364497.0,0.8711483710273098
1370.2,-0.09209814084586618,1537308646295477.5,0.8828024710120611
1370.3,-0.16977742617937785,1537420842226458.0,0.9154822118816869
1370.4,-0.17799330477982445,1537533038157438.5,0.9789342359752325
1370.5,-0.1708485607668483,1537645234088419.2,1.0180432854763075
1370.6,-0.2039949612057732,1537757430019399.8,1.0156341351552056
1370.7,-0.255111877433175,1537869625950380.2,1.0293211408365284
1370.8,-0.2883190462598828,1537981821881360.8,1.1307576311957934
1370.9,-0.3428719787202761,1538094017812341.5,1.204239341061368
1371.0,-0.35302132606832665,1538206213743322.0,1.160852519594203
1371.1,-0.3334199620142565,1538318409674302.5,1.1197276536177299
1371.2,-0.3531378599341919,1538430605605283.0,1.13168232589929
1371.3,-0.35752839124286456,1538542801536263.5,1.152914605054831
1371.4,-0.3502714284341565,1538654997467244.0,1.1408302596427293
1371.5,-0.3321434807681249,1538767193398224.8,1.104477510702374
1371.6,-0.3133277100906353,1538879389329205.2,1.0797791463636748
1371.7,-0.30071156396132015,1538991585260185.8,1.1357009159848612
1371.8,-0.2969980209285436,1539103781191166.2,1.1244440609143858
1371.9,-0.275951545552182,1539215977122147.0,1.0833127818911474
1372.0,-0.251362982705504,1539328173053127.5,1.009455794168724
1372.1,-0.21926797291863137,1539440368984108.0,1.034092971943985
1372.2,-0.15487025626506046,1539552564915088.5,1.1009136966395578
1372.3,-0.13047968743425634,1539664760846069.0,1.0537172668105557
1372.4,-0.12869955601428582,1539776956777049.5,0.9114587181257984
1372.5,-0.11389822667966697,1539889152708030.0,0.8757171397165638
1372.6,-0.055774823336734995,1540001348639010.8,0.8575821015073356
1372.7,0.049010715514413085,1540113544569991.2,0.7475326183226016
1372.8,0.12000368716099585,1540225740500971.8,0.7514980858564243
1372.9,0.1416067209446795,1540337936431952.2,0.7142816459443946
1373.0,0.14363461780862424,1540450132362933.0,0.6312110187138522
1373.1,0.299709883565008,1540562328293913.5,0.5697933459750839
1373.2,0.30613411300156923,1540674524224894.0,0.5426127401616361
1373.3,0.3311482781503054,1540786720155874.5,0.4997996613192417
1373.4,0.4091371046965195,1540898916086855.0,0.4063075720579695
1373.5,0.5209089941267031,1541011112017835.5,0.3361986223611038
1373.6,0.5690529416836164,1541123307948816.2,0.3082289313431303
1373.7,0.5129300598081651,1541235503879796.8,0.22807364341993996
1373.8,0.6854717376370865,1541347699810777.2,0.15026114625130277
1373.9,0.7516364431219018,1541459895741757.8,0.11046505858231948
1374.0,0.7480880881401621,1541572091672738.5,0.08021008068642084
1374.1,0.7746373852610661,1541684287603719.0,0.0410857938601676
1374.2,0.9456522796884724,1541796483534699.5,-0.007261581075074608
1374.3,0.9177287711619517,1541908679465680.0,-0.053641162236536914
1374.4,0.9492139517291786,1542020875396660.5,-0.06327986043562787
1374.5,0.9760800420535972,1542133071327641.0,-0.11673214745731555
1374.6,1.0992270440498857,1542245267258621.8,-0.16385274587237345
1374.7,1.0163431333314918,1542357463189602.2,-0.18767395105233828
1374.8,1.1242634665370912,1542469659120582.8,-0.20107991888410992
1374.9,1.0386557223515687,1542581855051563.2,-0.21986848614078178
1375.0,1.109337379226562,1542694050982544.0,-0.22959969161505608
1375.1,1.2383240520573497,1542806246913524.5,-0.22506492476937617
1375.2,1.2029465528935692,1542918442844505.0,-0.23208098968656335
1375.3,1.175193068260337,1543030638775485.5,-0.25121789423972524
1375.4,1.1739022198193143,1543142834706466.0,-0.24414886477998352
1375.5,1.156870605727971,1543255030637446.5,-0.21650574265169642
1375.6,1.0650719400969624,1543367226568427.2,-0.1986433978802081
1375.7,1.0842409741854107,1543479422499407.8,-0.18744261005855012
1375.8,1.209897712363353,1543591618430388.2,-0.16908037974110313
1375.9,1.1161981848854408,1543703814361368.8,-0.149177717534246
1376.0,1.1884192913069715,1543816010292349.5,-0.1298400008993433
1376.1,1.1223012033480566,1543928206223330.0,-0.08606280919471747
1376.2,1.0518751129615718,1544040402154310.5,0.007802105016186716
1376.3,1.1408814993785716,1544152598085291.0,0.07104964011774427
1376.4,1.122027758101836,1544264794016271.5,0.06022587522525472
1376.5,1.0220674406042638,1544376989947252.0,0.050139012063845086
1376.6,1.0526098864062805,1544489185878232.5,0.1146536787279866
1376.7,1.0311014340863924,1544601381809213.2,0.21166953298140986
1376.8,0.971144945390698,1544713577740193.8,0.297274456025741
1376.9,0.8320133012232316,1544825773671174.2,0.36266999567300084
1377.0,0.8031989738885684,1544937969602154.8,0.3975860035347417
1377.1,0.7419939628271444,1545050165533135.5,0.43888385525682433
1377.2,0.7756225706135683,1545162361464116.0,0.47532152746475725
1377.3,0.7397000903102486,1545274557395096.5,0.5329104805911221
1377.4,0.6400635440266329,1545386753326077.0,0.60432103045837
1377.5,0.592797735603869,1545498949257057.5,0.6808399958438749
1377.6,0.5106587573124198,1545611145188038.0,0.7528288175884754
1377.7,0.6123964647616823,1545723341119018.8,0.8264456869207077
1377.8,0.5072504482776394,1545835537049999.2,0.8607421112599273
1377.9,0.39138512444034373,1545947732980979.8,0.7801263938932455
1378.0,0.31344665299857766,1546059928911960.2,0.8159486610270502
1378.1,0.27995765055418564,1546172124842941.0,0.9378429837508176
1378.2,0.2983063874454232,1546284320773921.5,0.9725697560437271
1378.3,0.16580418859773385,1546396516704902.0,0.9927967511481863
1378.4,0.12291513826788632,1546508712635882.5,1.0173538925890708
1378.5,0.04519111149837854,1546620908566863.0,1.0552139762685175
1378.6,0.02494556050509738,1546733104497843.5,1.0882886290329812
1378.7,0.024573372912819143,1546845300428824.2,1.0968173038871347
1378.8,-0.03814711555962851,1546957496359804.8,1.1283796285937477
1378.9,-0.07867632583127879,1547069692290785.2,1.1149318189003183
1379.0,-0.08167814366936191,1547181888221765.8,1.0491979575387531
1379.1,-0.15421985733177138,1547294084152746.5,1.0021078222298845
1379.2,-0.15687151135413613,1547406280083727.0,1.0355218512397046
1379.3,-0.21989342796811898,1547518476014707.5,1.0890877443315443
1379.4,-0.2002983424256096,1547630671945688.0,1.086023691570409
1379.5,-0.20540768927177316,1547742867876668.5,1.0484316154439233
1379.6,-0.2135386168740056,1547855063807649.0,1.0617290431066706
1379.7,-0.21982557851100204,1547967259738629.5,1.0238083555165884
1379.8,-0.20360839924297003,1548079455669610.2,0.903163335244147
1379.9,-0.19940549603994814,1548191651600590.8,0.8746043522967167
1380.0,-0.20750754246475153,1548303847531571.2,0.8818993635193454
1380.1,-0.1963522075658673,1548416043462552.0,0.8211175514705672
1380.2,-0.19965650614572952,1548528239393532.5,0.7459486811894817
1380.3,-0.1413621275257256,1548640435324513.0,0.6876727764713046
1380.4,-0.1230945057448608,1548752631255493.5,0.6134707749063886
1380.5,-0.028738316107458865,1548864827186474.0,0.5378578288419105
1380.6,0.007560596138715854,1548977023117454.5,0.5328010270332816
1380.7,0.003044094647750199,1549089219048435.0,0.5285769378095725
1380.8,0.019742288968825777,1549201414979415.8,0.46126732602213355
1380.9,0.07077089840999563,1549313610910396.2,0.40834775663282025
1381.0,0.11363181181779364,1549425806841376.8,0.35542603311099713
1381.1,0.16822036197914278,1549538002772357.2,0.29635088483834204
1381.2,0.20227890892095873,1549650198703338.0,0.24190531261907583
1381.3,0.17222129248800275,1549762394634318.5,0.1852213656416978
1381.4,0.281932088123982,1549874590565299.0,0.14363064981785056
1381.5,0.3405548926896479,1549986786496279.5,0.10548960647172682
1381.6,0.4100982795911383,1550098982427260.0,0.06738737520508235
1381.7,0.3779657125302971,1550211178358240.5,-0.0011212921320244782
1381.8,0.4348576429029183,1550323374289221.2,-0.015747106213453373
1381.9,0.43221654825345085,1550435570220201.8,-0.025519689778086888
1382.0,0.47813977883208164,1550547766151182.2,-0.06470315032326425
1382.1,0.47328491923805793,1550659962082162.8,-0.08183430124733648
1382.2,0.548619394853495,1550772158013143.5,-0.10204875047257604
1382.3,0.7107909984146976,1550884353944124.0,-0.10210357469688189
1382.4,0.7555229892753768,1550996549875104.5,-0.11643638022431754
1382.5,0.8637424345958036,1551108745806085.0,-0.12042620102799263
1382.6,0.989954790572137,1551220941737065.5,-0.11575367363694318
1382.7,0.953513757924385,1551333137668046.0,-0.10527171408446702
1382.8,1.0116250823717141,1551445333599026.8,-0.09510424442126868
1382.9,0.9199349474885349,1551557529530007.2,-0.08284441822385248
1383.0,1.0244800002533094,1551669725460987.8,-0.049221153580180886
1383.1,1.0595983980685775,1551781921391968.2,-0.0650686738050829
1383.2,1.0063359177939957,1551894117322949.0,-0.05107050198600167
1383.3,0.9705865299696784,1552006313253929.5,0.006541153703571909
1383.4,1.1843175170507723,1552118509184910.0,0.07067271473361454
1383.5,1.1161271688443297,1552230705115890.5,0.1087070600057281
1383.6,1.0429765626581016,1552342901046871.0,0.13681083436236194
1383.7,1.0139809310706938,1552455096977851.5,0.17836041000480354
1383.8,1.0408084469329084,1552567292908832.0,0.22356626007290345
1383.9,1.0816722567510413,1552679488839812.8,0.2641325514913617
1384.0,0.970867768890988,1552791684770793.2,0.2902776260771502
1384.1,1.0305668791883391,1552903880701773.8,0.3888003046711282
1384.2,1.003288748096773,1553016076632754.2,0.418650766015727
1384.3,1.0186963104803164,1553128272563735.0,0.43974220984851986
1384.4,0.9370993374012277,1553240468494715.5,0.5214082986040058
1384.5,0.9300993253296266,1553352664425696.0,0.6296221922388244
1384.6,0.8450911229397211,1553464860356676.5,0.6549411952121659
1384.7,0.8356847903484769,1553577056287657.0,0.7433752646228798
1384.8,0.7534324277560339,1553689252218637.5,0.7235734735320399
1384.9,0.87907099987876,1553801448149618.2,0.7665985756852314
1385.0,0.6724619270977396,1553913644080598.8,0.7888512015986234
1385.1,0.7434232286986003,1554025840011579.2,0.8155116375711824
1385.2,0.637896657606059,1554138035942559.8,0.8948846675049593
1385.3,0.5851586990001286,1554250231873540.5,0.970057834092748
1385.4,0.5697276760401071,1554362427804521.0,0.9138015121779676
1385.5,0.5379639213051576,1554474623735501.5,0.9524044286370342
1385.6,0.48352536835393867,1554586819666482.0,0.9180469204912055
1385.7,0.34552544011397235,1554699015597462.5,0.9779575092294988
1385.8,0.35834609733543504,1554811211528443.0,0.9737520337173792
1385.9,0.275512450458764,1554923407459423.8,0.9974318688445953
1386.0,0.2742880326323948,1555035603390404.2,1.0185325895959363
1386.1,0.25651046051049164,1555147799321384.8,0.9705530259812795
1386.2,0.21573780500063028,1555259995252365.2,0.9130642970421934
1386.3,0.1551705683174152,1555372191183346.0,0.8690510472095898
1386.4,0.08024356590124869,1555484387114326.5,0.9479585392763648
1386.5,0.10026842692254181,1555596583045307.0,0.9549155530775001
1386.6,0.07686204374037635,1555708778976287.5,0.8967866063032723
1386.7,0.026353401779017595,1555820974907268.0,0.8017269980582252
1386.8,0.06291227285438317,1555933170838248.5,0.7384222362005622
1386.9,0.03048099338055623,1556045366769229.0,0.7039286126472004
1387.0,0.004543923920262139,1556157562700209.8,0.6157274202311619
1387.1,0.007608425802254781,1556269758631190.2,0.6338282490835718
1387.2,-0.008757439668149644,1556381954562170.8,0.6614624242618099
1387.3,-0.033860277768248036,1556494150493151.5,0.5402168844529974
1387.4,-0.052046473479840843,1556606346424132.0,0.46353718622868983
1387.5,-0.06366105161451702,1556718542355112.5,0.4107596147901461
1387.6,-0.050325718088912244,1556830738286093.0,0.3530684833804244
1387.7,-0.04139302267311838,1556942934217073.5,0.3184644534541778
1387.8,-0.05947672731245138,1557055130148054.0,0.3420240804856384
1387.9,-0.016831465741432627,1557167326079034.5,0.3291931740318776
1388.0,-0.0065268566853196805,1557279522010015.2,0.23698296410126554
1388.1,0.04423084798837874,1557391717940995.8,0.17253040891976285
1388.2,0.10626410774544667,1557503913871976.2,0.12240646639154719
1388.3,0.08483405494406249,1557616109802956.8,0.07933068470170969
1388.4,0.1423375781500946,1557728305733937.5,0.04920383365889396
1388.5,0.12829653317052583,1557840501664918.0,0.03216768558858389
1388.6,0.17007080097066657,1557952697595898.5,0.017285993488053708
1388.7,0.25866135391020045,1558064893526879.0,0.013621406577621158
1388.8,0.29611760604616116,1558177089457859.5,-0.03770487831427339
1388.9,0.3146876948375279,1558289285388840.0,-0.046188702412105945
1389.0,0.36862645218630635,1558401481319820.8,-0.03513200017591144
1389.1,0.42909835334805857,1558513677250801.2,-0.02930107208937748
1389.2,0.4118669718764625,1558625873181781.8,-0.026719152501190994
1389.3,0.44289067687884337,1558738069112762.2,-0.01336184936533459
1389.4,0.4719567776438068,1558850265043743.0,-0.006555035803242113
1389.5,0.5143350995601119,1558962460974723.5,0.027398013813584778
1389.6,0.6532860022352048,1559074656905704.0,0.02183117515733767
1389.7,0.6427562061483443,1559186852836684.5,0.06415291776675902
1389.8,0.7561509431402558,1559299048767665.0,0.11409300414736465
1389.9,0.77601063557374,1559411244698645.5,0.14637152175630908
1390.0,0.789428457746104,1559523440629626.2,0.17089063408457636
1390.1,0.8427197820920284,1559635636560606.8,0.20333327446335095
1390.2,0.8138546959942976,1559747832491587.2,0.2380016155084502
1390.3,0.9035238979669497,1559860028422567.8,0.2713906260927628
1390.4,0.8834950191364205,1559972224353548.5,0.3609414974459982
1390.5,0.8886238227814238,1560084420284529.0,0.4368869720620998
1390.6,0.979792417735518,1560196616215509.5,0.4820346307677884
1390.7,1.0034979721043604,1560308812146490.0,0.5296132007551378
1390.8,0.9298486550103987,1560421008077470.5,0.585329904302918
1390.9,0.9710185381148804,1560533204008451.0,0.5710524745902095
1391.0,1.0307331410185183,1560645399939431.5,0.5991655062962624
1391.1,1.0749781422092362,1560757595870412.2,0.7299911921755353
1391.2,0.8827801532547497,1560869791801392.8,0.7580434672614035
1391.3,0.90166950946425,1560981987732373.2,0.8047558111968353
1391.4,0.8931588894964448,1561094183663354.0,0.8218963014735314
1391.5,1.0283057173670154,1561206379594334.5,0.7969675592838147
1391.6,0.912551977658967,1561318575525315.0,0.8167428408107309
1391.7,0.8801927371145395,1561430771456295.5,0.8682768457860671
1391.8,0.9213351216359378,1561542967387276.0,0.8948936568461234
1391.9,0.9548883835884475,1561655163318256.5,0.9674846518533702
1392.0,0.7281585918823937,1561767359249237.0,0.958981600371421
1392.1,0.7057411457615499,1561879555180217.8,0.9796226901990133
1392.2,0.7296082931601379,1561991751111198.2,0.9897246055338674
1392.3,0.45874879121735956,1562103947042178.8,0.9339088143299088
1392.4,0.5569516829212793,1562216142973159.2,0.9302959964453911
1392.5,0.4883931630046804,1562328338904140.0,0.9215560031024599
1392.6,0.5243487088215697,1562440534835120.5,0.9316645280722761
1392.7,0.3994373055114721,1562552730766101.0,0.9106454341755436
1392.8,0.39681644293423884,1562664926697081.5,0.8703585636966918
1392.9,0.369243081958889,1562777122628062.0,0.8400208638081165
1393.0,0.4642226199839092,1562889318559042.5,0.8017174567730103
1393.1,0.23414862148926285,1563001514490023.2,0.7260141512000782
1393.2,0.18165253390820554,1563113710421003.8,0.7028798974471483
1393.3,0.14547296278205715,1563225906351984.2,0.6830944521948672
1393.4,0.15460890084952408,1563338102282964.8,0.6539841245014644
1393.5,0.11690516982197775,1563450298213945.5,0.6155071676832508
1393.6,0.1130205567772597,1563562494144926.0,0.5367908908445572
1393.7,0.002220458576112223,1563674690075906.5,0.4590383898316386
1393.8,0.016628851446854637,1563786886006887.0,0.4240390725432023
1393.9,-0.02358341173571778,1563899081937867.5,0.39164832678505423
1394.0,-0.05853298611560857,1564011277868848.0,0.34385723931972056
1394.1,-0.11230803452562914,1564123473799828.8,0.3014540691404571
1394.2,-0.10589323014585474,1564235669730809.2,0.2187308495464577
1394.3,-0.09018333821715378,1564347865661789.8,0.16696700147400137
1394.4,-0.1526966827022235,1564460061592770.2,0.15046268541752697
1394.5,-0.14108283256713317,1564572257523751.0,0.11749441611606683
1394.6,-0.07237684540333986,1564684453454731.5,0.03848104842277586
1394.7,-0.06771791020541985,1564796649385712.0,0.00415294698652632
1394.8,-0.12091070364233897,1564908845316692.5,-0.008792219168542566
1394.9,-0.08172842019789268,1565021041247673.0,-0.03536934805359158
1395.0,-0.06511024602607071,1565133237178653.5,-0.05079926417590552
1395.1,-0.025170672704967516,1565245433109634.0,-0.05633435690797438
1395.2,-0.031278025397698195,1565357629040614.8,-0.061052016982581336
1395.3,0.0754150165226933,1565469824971595.2,-0.0720016220066486
1395.4,0.05464492909230412,1565582020902575.8,-0.09031957657467947
1395.5,0.1911842133472037,1565694216833556.2,-0.05213330299742276
1395.6,0.11824700005827485,1565806412764537.0,-0.039632346663268474
1395.7,0.27542084566569147,1565918608695517.5,-0.010596977488055985
1395.8,0.21289272082138386,1566030804626498.0,0.0009528361308548922
1395.9,0.2638914304843886,1566143000557478.5,0.01574068499757106
1396.0,0.2852466993693981,1566255196488459.0,0.0617428501421811
1396.1,0.3919272396294269,1566367392419439.5,0.09295611782995039
1396.2,0.4834184213498188,1566479588350420.2,0.13038483530432246
1396.3,0.515029041245111,1566591784281400.8,0.20761925417955468
1396.4,0.6013752728486761,1566703980212381.2,0.25744289345669963
1396.5,0.707090620169712,1566816176143361.8,0.3090144329329826
1396.6,0.5748760171679812,1566928372074342.5,0.35267747729369625
1396.7,0.6655788251608666,1567040568005323.0,0.3980259143929551
