"Data for the dispersion of leaky mode in HCF as per Zeisberger, 
Analytic model for the complex effective index of the leaky modes of tube-type 
anti-resonant hollow core fibers, 2017.

Parameters:
Name of mode: HE_1,1,
Min wavelength: 0.3 [um],
Max wavelength: 1.7999999999999998 [um],
Number of points: 10000,
n_g: fused silica,
Core radius, R: 20.0 [um],
Capillary thickness, w: 0.7 [um].  
* [u = micro] *

"
Wavelength [nm],Re_n_eff
1.1183318331833184e-06,0.9997669680966712
1.1184818481848185e-06,0.9997669001295899
1.1186318631863187e-06,0.9997668321475129
1.1187818781878189e-06,0.9997667641504309
1.118931893189319e-06,0.9997666961383344
1.1190819081908192e-06,0.999766628111214
1.1192319231923193e-06,0.9997665600690605
1.1193819381938195e-06,0.9997664920118643
1.1195319531953197e-06,0.9997664239396162
1.1196819681968198e-06,0.9997663558523066
1.11983198319832e-06,0.999766287749926
1.1199819981998202e-06,0.9997662196324651
1.12013201320132e-06,0.9997661514999143
1.1202820282028203e-06,0.9997660833522641
1.1204320432043204e-06,0.9997660151895051
1.1205820582058206e-06,0.9997659470116278
1.1207320732073207e-06,0.9997658788186224
1.120882088208821e-06,0.9997658106104795
1.121032103210321e-06,0.9997657423871896
1.1211821182118212e-06,0.999765674148743
1.1213321332133214e-06,0.99976560589513
1.1214821482148213e-06,0.9997655376263411
1.1216321632163215e-06,0.9997654693423667
1.1217821782178217e-06,0.999765401043197
1.1219321932193218e-06,0.9997653327288225
1.122082208220822e-06,0.9997652643992333
1.1222322232223221e-06,0.9997651960544198
1.1223822382238223e-06,0.9997651276943723
1.1225322532253225e-06,0.999765059319081
1.1226822682268226e-06,0.9997649909285362
1.1228322832283228e-06,0.9997649225227281
1.122982298229823e-06,0.9997648541016468
1.1231323132313231e-06,0.9997647856652827
1.1232823282328233e-06,0.9997647172136258
1.1234323432343234e-06,0.9997646487466665
1.1235823582358236e-06,0.9997645802643945
1.1237323732373238e-06,0.9997645117668004
1.123882388238824e-06,0.9997644432538739
1.124032403240324e-06,0.9997643747256055
1.1241824182418242e-06,0.999764306181985
1.1243324332433244e-06,0.9997642376230025
1.1244824482448246e-06,0.9997641690486481
1.1246324632463247e-06,0.9997641004589117
1.1247824782478249e-06,0.9997640318537834
1.124932493249325e-06,0.9997639632332532
1.1250825082508252e-06,0.9997638945973111
1.1252325232523254e-06,0.999763825945947
1.1253825382538255e-06,0.9997637572791508
1.1255325532553257e-06,0.9997636885969126
1.1256825682568258e-06,0.999763619899222
1.1258325832583258e-06,0.9997635511860691
1.125982598259826e-06,0.9997634824574438
1.1261326132613261e-06,0.9997634137133358
1.1262826282628263e-06,0.999763344953735
1.1264326432643264e-06,0.9997632761786313
1.1265826582658266e-06,0.9997632073880143
1.1267326732673268e-06,0.999763138581874
1.126882688268827e-06,0.9997630697602
1.127032703270327e-06,0.9997630009229821
1.1271827182718272e-06,0.99976293207021
1.1273327332733272e-06,0.9997628632018736
1.1274827482748274e-06,0.9997627943179624
1.1276327632763275e-06,0.999762725418466
1.1277827782778277e-06,0.9997626565033743
1.1279327932793278e-06,0.9997625875726768
1.128082808280828e-06,0.999762518626363
1.1282328232823282e-06,0.9997624496644227
1.1283828382838283e-06,0.9997623806868454
1.1285328532853285e-06,0.9997623116936208
1.1286828682868286e-06,0.9997622426847382
1.1288328832883288e-06,0.9997621736601874
1.128982898289829e-06,0.9997621046199575
1.1291329132913291e-06,0.9997620355640385
1.1292829282928293e-06,0.9997619664924197
1.1294329432943294e-06,0.9997618974050902
1.1295829582958296e-06,0.9997618283020401
1.1297329732973298e-06,0.9997617591832583
1.12988298829883e-06,0.9997616900487343
1.13003300330033e-06,0.9997616208984575
1.1301830183018303e-06,0.9997615517324174
1.1303330333033304e-06,0.9997614825506033
1.1304830483048306e-06,0.9997614133530045
1.1306330633063307e-06,0.9997613441396102
1.130783078307831e-06,0.9997612749104098
1.130933093309331e-06,0.9997612056653926
1.1310831083108312e-06,0.9997611364045478
1.1312331233123314e-06,0.9997610671278645
1.1313831383138315e-06,0.9997609978353322
1.1315331533153317e-06,0.99976092852694
1.1316831683168317e-06,0.999760859202677
1.1318331833183318e-06,0.9997607898625323
1.131983198319832e-06,0.9997607205064951
1.1321332133213321e-06,0.9997606511345546
1.1322832283228323e-06,0.9997605817466999
1.1324332433243325e-06,0.99976051234292
1.1325832583258326e-06,0.9997604429232039
1.1327332733273328e-06,0.9997603734875408
1.132883288328833e-06,0.9997603040359196
1.1330333033303329e-06,0.9997602345683295
1.133183318331833e-06,0.9997601650847592
1.1333333333333332e-06,0.9997600955851978
1.1334833483348334e-06,0.9997600260696343
1.1336333633363335e-06,0.9997599565380576
1.1337833783378337e-06,0.9997598869904566
1.1339333933393339e-06,0.9997598174268202
1.134083408340834e-06,0.9997597478471372
1.1342334233423342e-06,0.9997596782513964
1.1343834383438343e-06,0.9997596086395868
1.1345334533453345e-06,0.9997595390116971
1.1346834683468347e-06,0.9997594693677162
1.1348334833483348e-06,0.9997593997076326
1.134983498349835e-06,0.9997593300314355
1.1351335133513351e-06,0.9997592603391131
1.1352835283528353e-06,0.9997591906306544
1.1354335433543355e-06,0.9997591209060481
1.1355835583558356e-06,0.9997590511652829
1.1357335733573358e-06,0.9997589814083473
1.135883588358836e-06,0.9997589116352299
1.1360336033603361e-06,0.9997588418459195
1.1361836183618363e-06,0.9997587720404045
1.1363336333633364e-06,0.9997587022186737
1.1364836483648366e-06,0.9997586323807154
1.1366336633663368e-06,0.9997585625265182
1.136783678367837e-06,0.9997584926560706
1.136933693369337e-06,0.9997584227693611
1.1370837083708372e-06,0.9997583528663783
1.1372337233723374e-06,0.9997582829471104
1.1373837383738373e-06,0.999758213011546
1.1375337533753375e-06,0.9997581430596735
1.1376837683768377e-06,0.999758073091481
1.1378337833783378e-06,0.9997580031069572
1.137983798379838e-06,0.9997579331060903
1.1381338133813382e-06,0.9997578630888687
1.1382838283828383e-06,0.9997577930552806
1.1384338433843385e-06,0.9997577230053142
1.1385838583858386e-06,0.9997576529389578
1.1387338733873388e-06,0.9997575828562
1.1388838883888387e-06,0.9997575127570284
1.139033903390339e-06,0.9997574426414315
1.139183918391839e-06,0.9997573725093977
1.1393339333933392e-06,0.9997573023609145
1.1394839483948394e-06,0.9997572321959709
1.1396339633963396e-06,0.9997571620145542
1.1397839783978397e-06,0.999757091816653
1.1399339933993399e-06,0.999757021602255
1.14008400840084e-06,0.9997569513713486
1.1402340234023402e-06,0.9997568811239215
1.1403840384038404e-06,0.9997568108599618
1.1405340534053405e-06,0.9997567405794576
1.1406840684068407e-06,0.9997566702823968
1.1408340834083408e-06,0.9997565999687671
1.140984098409841e-06,0.9997565296385568
1.1411341134113412e-06,0.9997564592917534
1.1412841284128413e-06,0.999756388928345
1.1414341434143415e-06,0.9997563185483194
1.1415841584158416e-06,0.9997562481516644
1.1417341734173418e-06,0.9997561777383679
1.141884188418842e-06,0.9997561073084175
1.1420342034203421e-06,0.9997560368618009
1.1421842184218423e-06,0.9997559663985062
1.1423342334233424e-06,0.9997558959185207
1.1424842484248426e-06,0.9997558254218323
1.1426342634263428e-06,0.9997557549084286
1.142784278427843e-06,0.9997556843782973
1.142934293429343e-06,0.999755613831426
1.143084308430843e-06,0.9997555432678022
1.1432343234323432e-06,0.9997554726874136
1.1433843384338434e-06,0.9997554020902477
1.1435343534353435e-06,0.9997553314762918
1.1436843684368437e-06,0.9997552608455339
1.1438343834383438e-06,0.9997551901979611
1.143984398439844e-06,0.999755119533561
1.1441344134413442e-06,0.9997550488523209
1.1442844284428443e-06,0.9997549781542284
1.1444344434443445e-06,0.9997549074392708
1.1445844584458444e-06,0.9997548367074353
1.1447344734473446e-06,0.9997547659587095
1.1448844884488448e-06,0.9997546951930806
1.145034503450345e-06,0.999754624410536
1.145184518451845e-06,0.9997545536110628
1.1453345334533452e-06,0.9997544827946483
1.1454845484548454e-06,0.9997544119612798
1.1456345634563456e-06,0.9997543411109445
1.1457845784578457e-06,0.9997542702436294
1.1459345934593459e-06,0.9997541993593219
1.146084608460846e-06,0.9997541284580089
1.1462346234623462e-06,0.9997540575396777
1.1463846384638464e-06,0.9997539866043154
1.1465346534653465e-06,0.9997539156519087
1.1466846684668467e-06,0.9997538446824451
1.1468346834683469e-06,0.9997537736959113
1.146984698469847e-06,0.9997537026922944
1.1471347134713472e-06,0.9997536316715813
1.1472847284728473e-06,0.999753560633759
1.1474347434743475e-06,0.9997534895788143
1.1475847584758477e-06,0.9997534185067343
1.1477347734773478e-06,0.9997533474175057
1.147884788478848e-06,0.9997532763111153
1.1480348034803481e-06,0.9997532051875501
1.1481848184818483e-06,0.9997531340467967
1.1483348334833485e-06,0.9997530628888418
1.1484848484848486e-06,0.9997529917136725
1.1486348634863488e-06,0.9997529205212753
1.148784878487849e-06,0.9997528493116367
1.148934893489349e-06,0.9997527780847436
1.149084908490849e-06,0.9997527068405827
1.1492349234923492e-06,0.9997526355791404
1.1493849384938494e-06,0.9997525643004034
1.1495349534953495e-06,0.9997524930043582
1.1496849684968497e-06,0.9997524216909914
1.1498349834983499e-06,0.9997523503602896
1.14998499849985e-06,0.9997522790122392
1.1501350135013502e-06,0.9997522076468265
1.1502850285028503e-06,0.9997521362640382
1.1504350435043503e-06,0.9997520648638606
1.1505850585058505e-06,0.99975199344628
1.1507350735073506e-06,0.9997519220112829
1.1508850885088508e-06,0.9997518505588556
1.151035103510351e-06,0.9997517790889844
1.151185118511851e-06,0.9997517076016554
1.1513351335133513e-06,0.9997516360968552
1.1514851485148514e-06,0.9997515645745698
1.1516351635163516e-06,0.9997514930347855
1.1517851785178517e-06,0.9997514214774884
1.151935193519352e-06,0.9997513499026647
1.152085208520852e-06,0.9997512783103005
1.1522352235223522e-06,0.999751206700382
1.1523852385238524e-06,0.9997511350728951
1.1525352535253526e-06,0.9997510634278259
1.1526852685268527e-06,0.9997509917651605
1.1528352835283529e-06,0.9997509200848848
1.152985298529853e-06,0.9997508483869848
1.1531353135313532e-06,0.9997507766714465
1.1532853285328534e-06,0.9997507049382558
1.1534353435343535e-06,0.9997506331873984
1.1535853585358537e-06,0.9997505614188604
1.1537353735373538e-06,0.9997504896326276
1.153885388538854e-06,0.9997504178286857
1.1540354035403542e-06,0.9997503460070205
1.1541854185418543e-06,0.9997502741676177
1.1543354335433545e-06,0.9997502023104632
1.1544854485448546e-06,0.9997501304355425
1.1546354635463546e-06,0.9997500585428414
1.1547854785478548e-06,0.9997499866323456
1.154935493549355e-06,0.9997499147040404
1.155085508550855e-06,0.9997498427579118
1.1552355235523552e-06,0.9997497707939451
1.1553855385538554e-06,0.9997496988121257
1.1555355535553556e-06,0.9997496268124394
1.1556855685568557e-06,0.9997495547948717
1.1558355835583559e-06,0.9997494827594078
1.155985598559856e-06,0.9997494107060332
1.156135613561356e-06,0.9997493386347333
1.1562856285628562e-06,0.9997492665454935
1.1564356435643563e-06,0.9997491944382991
1.1565856585658565e-06,0.9997491223131354
1.1567356735673566e-06,0.9997490501699877
1.1568856885688568e-06,0.9997489780088414
1.157035703570357e-06,0.9997489058296813
1.1571857185718571e-06,0.9997488336324931
1.1573357335733573e-06,0.9997487614172615
1.1574857485748574e-06,0.999748689183972
1.1576357635763576e-06,0.9997486169326095
1.1577857785778578e-06,0.9997485446631591
1.157935793579358e-06,0.9997484723756059
1.158085808580858e-06,0.9997484000699349
1.1582358235823582e-06,0.9997483277461311
1.1583858385838584e-06,0.9997482554041794
1.1585358535853586e-06,0.9997481830440648
1.1586858685868587e-06,0.9997481106657722
1.1588358835883589e-06,0.9997480382692864
1.158985898589859e-06,0.9997479658545922
1.1591359135913592e-06,0.9997478934216747
1.1592859285928594e-06,0.9997478209705183
1.1594359435943595e-06,0.9997477485011081
1.1595859585958597e-06,0.9997476760134286
1.1597359735973599e-06,0.9997476035074645
1.15988598859886e-06,0.9997475309832006
1.1600360036003602e-06,0.9997474584406214
1.1601860186018603e-06,0.9997473858797116
1.1603360336033605e-06,0.9997473133004557
1.1604860486048605e-06,0.9997472407028383
1.1606360636063606e-06,0.9997471680868439
1.1607860786078608e-06,0.999747095452457
1.160936093609361e-06,0.9997470227996619
1.161086108610861e-06,0.9997469501284432
1.1612361236123613e-06,0.9997468774387852
1.1613861386138614e-06,0.9997468047306723
1.1615361536153616e-06,0.9997467320040888
1.1616861686168617e-06,0.9997466592590192
1.1618361836183617e-06,0.9997465864954475
1.1619861986198619e-06,0.999746513713358
1.162136213621362e-06,0.9997464409127349
1.1622862286228622e-06,0.9997463680935624
1.1624362436243623e-06,0.9997462952558247
1.1625862586258625e-06,0.9997462223995058
1.1627362736273627e-06,0.99974614952459
1.1628862886288628e-06,0.9997460766310611
1.163036303630363e-06,0.9997460037189031
1.1631863186318631e-06,0.9997459307881003
1.1633363336333633e-06,0.9997458578386362
1.1634863486348635e-06,0.9997457848704951
1.1636363636363636e-06,0.9997457118836608
1.1637863786378638e-06,0.9997456388781171
1.163936393639364e-06,0.9997455658538479
1.164086408640864e-06,0.9997454928108369
1.1642364236423643e-06,0.9997454197490678
1.1643864386438644e-06,0.9997453466685245
1.1645364536453646e-06,0.9997452735691907
1.1646864686468647e-06,0.9997452004510499
1.164836483648365e-06,0.9997451273140859
1.164986498649865e-06,0.9997450541582822
1.1651365136513652e-06,0.9997449809836223
1.1652865286528654e-06,0.99974490779009
1.1654365436543656e-06,0.9997448345776684
1.1655865586558657e-06,0.9997447613463414
1.1657365736573659e-06,0.9997446880960921
1.165886588658866e-06,0.9997446148269041
1.1660366036603662e-06,0.9997445415387607
1.1661866186618661e-06,0.9997444682316452
1.1663366336633663e-06,0.999744394905541
1.1664866486648665e-06,0.9997443215604312
1.1666366636663666e-06,0.9997442481962993
1.1667866786678668e-06,0.9997441748131283
1.166936693669367e-06,0.9997441014109014
1.1670867086708671e-06,0.9997440279896017
1.1672367236723673e-06,0.9997439545492123
1.1673867386738674e-06,0.9997438810897165
1.1675367536753676e-06,0.9997438076110969
1.1676867686768675e-06,0.999743734113337
1.1678367836783677e-06,0.9997436605964193
1.1679867986798679e-06,0.999743587060327
1.168136813681368e-06,0.999743513505043
1.1682868286828682e-06,0.9997434399305499
1.1684368436843684e-06,0.9997433663368309
1.1685868586858685e-06,0.9997432927238685
1.1687368736873687e-06,0.9997432190916458
1.1688868886888688e-06,0.999743145440145
1.169036903690369e-06,0.9997430717693491
1.1691869186918692e-06,0.9997429980792407
1.1693369336933693e-06,0.9997429243698026
1.1694869486948695e-06,0.9997428506410171
1.1696369636963696e-06,0.9997427768928668
1.1697869786978698e-06,0.9997427031253344
1.16993699369937e-06,0.9997426293384023
1.1700870087008701e-06,0.9997425555320528
1.1702370237023703e-06,0.9997424817062683
1.1703870387038704e-06,0.9997424078610314
1.1705370537053706e-06,0.9997423339963242
1.1706870687068708e-06,0.9997422601121291
1.170837083708371e-06,0.9997421862084283
1.170987098709871e-06,0.999742112285204
1.1711371137113713e-06,0.9997420383424386
1.1712871287128714e-06,0.999741964380114
1.1714371437143716e-06,0.9997418903982125
1.1715871587158717e-06,0.999741816396716
1.171737173717372e-06,0.9997417423756068
1.171887188718872e-06,0.9997416683348664
1.172037203720372e-06,0.9997415942744775
1.1721872187218722e-06,0.9997415201944214
1.1723372337233723e-06,0.9997414460946802
1.1724872487248725e-06,0.9997413719752358
1.1726372637263726e-06,0.9997412978360701
1.1727872787278728e-06,0.9997412236771648
1.172937293729373e-06,0.9997411494985015
1.1730873087308731e-06,0.9997410753000621
1.1732373237323733e-06,0.9997410010818282
1.1733873387338732e-06,0.9997409268437814
1.1735373537353734e-06,0.9997408525859033
1.1736873687368736e-06,0.9997407783081755
1.1738373837383737e-06,0.9997407040105795
1.1739873987398739e-06,0.9997406296930967
1.174137413741374e-06,0.9997405553557087
1.1742874287428742e-06,0.9997404809983969
1.1744374437443744e-06,0.9997404066211425
1.1745874587458745e-06,0.9997403322239269
1.1747374737473747e-06,0.9997402578067314
1.1748874887488749e-06,0.9997401833695372
1.175037503750375e-06,0.9997401089123257
1.1751875187518752e-06,0.9997400344350778
1.1753375337533753e-06,0.9997399599377748
1.1754875487548755e-06,0.9997398854203976
1.1756375637563757e-06,0.9997398108829275
1.1757875787578758e-06,0.9997397363253455
1.175937593759376e-06,0.9997396617476323
1.1760876087608761e-06,0.9997395871497692
1.1762376237623763e-06,0.9997395125317369
1.1763876387638765e-06,0.999739437893516
1.1765376537653766e-06,0.9997393632350879
1.1766876687668768e-06,0.999739288556433
1.176837683768377e-06,0.9997392138575321
1.1769876987698771e-06,0.9997391391383658
1.1771377137713773e-06,0.9997390643989149
1.1772877287728774e-06,0.99973898963916
1.1774377437743776e-06,0.9997389148590815
1.1775877587758778e-06,0.9997388400586602
1.1777377737773777e-06,0.9997387652378764
1.1778877887788779e-06,0.9997386903967106
1.178037803780378e-06,0.9997386155351432
1.1781878187818782e-06,0.9997385406531547
1.1783378337833783e-06,0.9997384657507251
1.1784878487848785e-06,0.9997383908278351
1.1786378637863787e-06,0.9997383158844648
1.1787878787878788e-06,0.9997382409205942
1.178937893789379e-06,0.9997381659362037
1.1790879087908791e-06,0.9997380909312733
1.179237923792379e-06,0.9997380159057832
1.1793879387938793e-06,0.9997379408597132
1.1795379537953794e-06,0.9997378657930436
1.1796879687968796e-06,0.9997377907057541
1.1798379837983797e-06,0.9997377155978246
1.17998799879988e-06,0.9997376404692353
1.18013801380138e-06,0.9997375653199657
1.1802880288028802e-06,0.9997374901499958
1.1804380438043804e-06,0.9997374149593051
1.1805880588058805e-06,0.9997373397478735
1.1807380738073807e-06,0.9997372645156805
1.1808880888088809e-06,0.9997371892627058
1.181038103810381e-06,0.9997371139889291
1.1811881188118812e-06,0.9997370386943295
1.1813381338133814e-06,0.999736963378887
1.1814881488148815e-06,0.9997368880425808
1.1816381638163817e-06,0.99973681268539
1.1817881788178818e-06,0.9997367373072945
1.181938193819382e-06,0.9997366619082735
1.1820882088208822e-06,0.9997365864883058
1.1822382238223823e-06,0.999736511047371
1.1823882388238825e-06,0.9997364355854483
1.1825382538253826e-06,0.9997363601025168
1.1826882688268828e-06,0.9997362845985553
1.182838283828383e-06,0.9997362090735432
1.1829882988298831e-06,0.9997361335274593
1.1831383138313833e-06,0.9997360579602826
1.1832883288328834e-06,0.999735982371992
1.1834383438343836e-06,0.9997359067625664
1.1835883588358836e-06,0.9997358311319846
1.1837383738373837e-06,0.9997357554802254
1.1838883888388839e-06,0.9997356798072674
1.184038403840384e-06,0.9997356041130894
1.1841884188418842e-06,0.9997355283976699
1.1843384338433844e-06,0.9997354526609876
1.1844884488448845e-06,0.9997353769030211
1.1846384638463847e-06,0.9997353011237486
1.1847884788478848e-06,0.999735225323149
1.1849384938493848e-06,0.9997351495012005
1.185088508850885e-06,0.9997350736578812
1.1852385238523851e-06,0.9997349977931697
1.1853885388538853e-06,0.9997349219070443
1.1855385538553854e-06,0.9997348459994829
1.1856885688568856e-06,0.999734770070464
1.1858385838583858e-06,0.9997346941199656
1.185988598859886e-06,0.9997346181479657
1.186138613861386e-06,0.9997345421544425
1.1862886288628862e-06,0.9997344661393738
1.1864386438643864e-06,0.9997343901027376
1.1865886588658866e-06,0.9997343140445119
1.1867386738673867e-06,0.9997342379646742
1.1868886888688869e-06,0.9997341618632026
1.187038703870387e-06,0.9997340857400747
1.1871887188718872e-06,0.9997340095952684
1.1873387338733874e-06,0.9997339334287612
1.1874887488748875e-06,0.9997338572405304
1.1876387638763877e-06,0.9997337810305542
1.1877887788778879e-06,0.9997337047988095
1.187938793879388e-06,0.999733628545274
1.1880888088808882e-06,0.999733552269925
1.1882388238823883e-06,0.9997334759727401
1.1883888388838885e-06,0.9997333996536961
1.1885388538853887e-06,0.9997333233127709
1.1886888688868888e-06,0.9997332469499411
1.188838883888389e-06,0.9997331705651843
1.1889888988898891e-06,0.9997330941584773
1.1891389138913893e-06,0.9997330177297973
1.1892889288928893e-06,0.9997329412791214
1.1894389438943894e-06,0.9997328648064262
1.1895889588958896e-06,0.999732788311689
1.1897389738973897e-06,0.9997327117948863
1.18988898889889e-06,0.9997326352559952
1.19003900390039e-06,0.9997325586949922
1.1901890189018902e-06,0.9997324821118543
1.1903390339033904e-06,0.9997324055065576
1.1904890489048905e-06,0.9997323288790794
1.1906390639063907e-06,0.9997322522293958
1.1907890789078907e-06,0.9997321755574833
1.1909390939093908e-06,0.9997320988633184
1.191089108910891e-06,0.9997320221468775
1.1912391239123911e-06,0.9997319454081369
1.1913891389138913e-06,0.999731868647073
1.1915391539153915e-06,0.999731791863662
1.1916891689168916e-06,0.9997317150578799
1.1918391839183918e-06,0.999731638229703
1.191989198919892e-06,0.9997315613791075
1.192139213921392e-06,0.999731484506069
1.1922892289228923e-06,0.9997314076105638
1.1924392439243924e-06,0.9997313306925677
1.1925892589258926e-06,0.9997312537520565
1.1927392739273927e-06,0.9997311767890061
1.192889288928893e-06,0.9997310998033924
1.193039303930393e-06,0.9997310227951908
1.1931893189318932e-06,0.9997309457643772
1.1933393339333934e-06,0.999730868710927
1.1934893489348935e-06,0.9997307916348157
1.1936393639363937e-06,0.999730714536019
1.1937893789378939e-06,0.9997306374145122
1.193939393939394e-06,0.9997305602702706
1.1940894089408942e-06,0.9997304831032697
1.1942394239423944e-06,0.9997304059134846
1.1943894389438945e-06,0.9997303287008905
1.1945394539453947e-06,0.9997302514654628
1.1946894689468948e-06,0.9997301742071764
1.194839483948395e-06,0.9997300969260062
1.1949894989498952e-06,0.9997300196219274
1.1951395139513951e-06,0.9997299422949149
1.1952895289528953e-06,0.9997298649449435
1.1954395439543954e-06,0.9997297875719882
1.1955895589558956e-06,0.9997297101760233
1.1957395739573958e-06,0.9997296327570241
1.195889588958896e-06,0.9997295553149648
1.196039603960396e-06,0.9997294778498202
1.1961896189618962e-06,0.9997294003615649
1.1963396339633964e-06,0.9997293228501731
1.1964896489648963e-06,0.9997292453156194
1.1966396639663965e-06,0.999729167757878
1.1967896789678967e-06,0.9997290901769236
1.1969396939693968e-06,0.99972901257273
1.197089708970897e-06,0.9997289349452715
1.1972397239723972e-06,0.9997288572945224
1.1973897389738973e-06,0.9997287796204567
1.1975397539753975e-06,0.9997287019230482
1.1976897689768976e-06,0.999728624202271
1.1978397839783978e-06,0.9997285464580992
1.197989798979898e-06,0.9997284686905062
1.1981398139813981e-06,0.9997283908994662
1.1982898289828983e-06,0.9997283130849527
1.1984398439843984e-06,0.9997282352469392
1.1985898589858986e-06,0.9997281573853997
1.1987398739873988e-06,0.9997280795003073
1.198889888988899e-06,0.9997280015916358
1.199039903990399e-06,0.9997279236593584
1.1991899189918992e-06,0.9997278457034485
1.1993399339933994e-06,0.9997277677238796
1.1994899489948996e-06,0.9997276897206248
1.1996399639963997e-06,0.9997276116936571
1.1997899789978999e-06,0.9997275336429496
1.1999399939994e-06,0.9997274555684758
1.2000900090009002e-06,0.9997273774702082
1.2002400240024004e-06,0.99972729934812
1.2003900390039005e-06,0.9997272212021839
1.2005400540054007e-06,0.9997271430323729
1.2006900690069009e-06,0.9997270648386595
1.2008400840084008e-06,0.9997269866210164
1.200990099009901e-06,0.9997269083794164
1.2011401140114011e-06,0.9997268301138319
1.2012901290129013e-06,0.9997267518242354
1.2014401440144014e-06,0.9997266735105994
1.2015901590159016e-06,0.9997265951728962
1.2017401740174018e-06,0.9997265168110981
1.201890189018902e-06,0.9997264384251774
1.202040204020402e-06,0.9997263600151062
1.2021902190219023e-06,0.9997262815808567
1.2023402340234022e-06,0.9997262031224007
1.2024902490249024e-06,0.9997261246397106
1.2026402640264025e-06,0.9997260461327577
1.2027902790279027e-06,0.9997259676015144
1.2029402940294028e-06,0.9997258890459522
1.203090309030903e-06,0.999725810466043
1.2032403240324032e-06,0.9997257318617583
1.2033903390339033e-06,0.9997256532330696
1.2035403540354035e-06,0.9997255745799487
1.2036903690369037e-06,0.9997254959023669
1.2038403840384038e-06,0.9997254172002955
1.203990399039904e-06,0.999725338473706
1.2041404140414041e-06,0.9997252597225695
1.2042904290429043e-06,0.9997251809468575
1.2044404440444045e-06,0.9997251021465406
1.2045904590459046e-06,0.9997250233215902
1.2047404740474048e-06,0.9997249444719772
1.204890489048905e-06,0.9997248655976726
1.205040504050405e-06,0.9997247866986472
1.2051905190519053e-06,0.9997247077748717
1.2053405340534054e-06,0.9997246288263169
1.2054905490549056e-06,0.9997245498529533
1.2056405640564057e-06,0.9997244708547518
1.205790579057906e-06,0.9997243918316826
1.205940594059406e-06,0.9997243127837163
1.2060906090609062e-06,0.9997242337108232
1.2062406240624064e-06,0.9997241546129736
1.2063906390639066e-06,0.9997240754901379
1.2065406540654067e-06,0.9997239963422859
1.2066906690669067e-06,0.999723917169388
1.2068406840684068e-06,0.9997238379714143
1.206990699069907e-06,0.9997237587483344
1.2071407140714071e-06,0.9997236795001183
1.2072907290729073e-06,0.999723600226736
1.2074407440744075e-06,0.9997235209281571
1.2075907590759076e-06,0.9997234416043512
1.2077407740774078e-06,0.999723362255288
1.207890789078908e-06,0.999723282880937
1.208040804080408e-06,0.9997232034812678
1.208190819081908e-06,0.9997231240562494
1.2083408340834082e-06,0.9997230446058515
1.2084908490849084e-06,0.9997229651300431
1.2086408640864085e-06,0.9997228856287934
1.2087908790879087e-06,0.9997228061020715
1.2089408940894089e-06,0.9997227265498465
1.209090909090909e-06,0.9997226469720872
1.2092409240924092e-06,0.9997225673687627
1.2093909390939093e-06,0.9997224877398416
1.2095409540954095e-06,0.9997224080852927
1.2096909690969097e-06,0.9997223284050845
1.2098409840984098e-06,0.9997222486991857
1.20999099909991e-06,0.9997221689675648
1.2101410141014102e-06,0.9997220892101902
1.2102910291029103e-06,0.9997220094270303
1.2104410441044105e-06,0.9997219296180532
1.2105910591059106e-06,0.9997218497832273
1.2107410741074108e-06,0.9997217699225206
1.210891089108911e-06,0.9997216900359013
1.2110411041104111e-06,0.9997216101233372
1.2111911191119113e-06,0.9997215301847961
1.2113411341134114e-06,0.9997214502202462
1.2114911491149116e-06,0.9997213702296548
1.2116411641164118e-06,0.9997212902129897
1.211791179117912e-06,0.9997212101702188
1.211941194119412e-06,0.9997211301013091
1.2120912091209122e-06,0.9997210500062284
1.2122412241224124e-06,0.9997209698849437
1.2123912391239124e-06,0.9997208897374228
1.2125412541254125e-06,0.9997208095636323
1.2126912691269127e-06,0.9997207293635397
1.2128412841284128e-06,0.9997206491371119
1.212991299129913e-06,0.9997205688843159
1.2131413141314132e-06,0.9997204886051186
1.2132913291329133e-06,0.9997204082994867
1.2134413441344135e-06,0.9997203279673869
1.2135913591359136e-06,0.9997202476087859
1.2137413741374138e-06,0.9997201672236503
1.2138913891389138e-06,0.9997200868119466
1.214041404140414e-06,0.9997200063736409
1.214191419141914e-06,0.9997199259086998
1.2143414341434142e-06,0.9997198454170894
1.2144914491449144e-06,0.999719764898776
1.2146414641464146e-06,0.9997196843537255
1.2147914791479147e-06,0.9997196037819039
1.2149414941494149e-06,0.9997195231832772
1.215091509150915e-06,0.9997194425578112
1.2152415241524152e-06,0.9997193619054714
1.2153915391539154e-06,0.9997192812262238
1.2155415541554155e-06,0.9997192005200337
1.2156915691569157e-06,0.9997191197868667
1.2158415841584158e-06,0.9997190390266882
1.215991599159916e-06,0.9997189582394636
1.2161416141614162e-06,0.9997188774251579
1.2162916291629163e-06,0.9997187965837363
1.2164416441644165e-06,0.999718715715164
1.2165916591659167e-06,0.9997186348194059
1.2167416741674168e-06,0.9997185538964269
1.216891689168917e-06,0.9997184729461919
1.2170417041704171e-06,0.9997183919686654
1.2171917191719173e-06,0.9997183109638121
1.2173417341734175e-06,0.9997182299315966
1.2174917491749176e-06,0.9997181488719833
1.2176417641764178e-06,0.9997180677849365
1.217791779177918e-06,0.9997179866704209
1.217941794179418e-06,0.9997179055284001
1.218091809180918e-06,0.9997178243588387
